4|-1.87|2.996|2.588
4|-1.87|2.996|2.644
4|-1.87|2.996|2.699
4|-1.87|2.996|2.755
4|-1.87|2.996|2.81
4|-1.87|2.996|2.866
4|-1.87|2.996|2.921
4|-1.87|2.996|2.977
4|-1.87|2.996|3.032
4|-1.87|2.996|3.088
4|-1.87|2.996|3.144
4|-1.87|2.996|3.199
4|-1.87|2.996|3.255
4|-1.87|2.996|3.31
4|-1.87|2.996|3.366
4|-1.87|2.996|3.421
4|-1.87|2.996|3.477
4|-1.87|2.996|3.533
4|-1.87|2.996|3.588
4|-1.87|2.996|3.644
4|-1.87|2.996|3.699
4|-1.87|2.996|3.755
4|-1.87|2.996|3.81
4|-1.87|2.996|3.866
4|-1.87|2.996|3.921
4|-1.87|2.996|3.977
4|-1.87|2.996|4.033
4|-1.87|2.996|4.088
4|-1.87|2.996|4.144
4|-1.87|2.996|4.199
4|-1.87|2.996|4.255
4|-1.87|2.996|4.31
4|-1.87|2.996|4.366
4|-1.87|2.996|4.422
4|-1.87|2.996|4.477
4|-1.87|3.068|1.755
4|-1.87|3.068|1.81
4|-1.87|3.068|1.866
4|-1.87|3.068|1.921
4|-1.87|3.068|1.977
4|-1.87|3.068|2.032
4|-1.87|3.068|2.088
4|-1.87|3.068|2.143
4|-1.87|3.068|2.199
4|-1.87|3.068|2.255
4|-1.87|3.068|2.31
4|-1.87|3.068|2.366
4|-1.87|3.068|2.421
4|-1.87|3.068|2.477
4|-1.87|3.068|2.532
4|-1.87|3.068|2.588
4|-1.87|3.068|2.644
4|-1.87|3.068|2.699
4|-1.87|3.068|2.755
4|-1.87|3.068|2.81
4|-1.87|3.068|2.866
4|-1.87|3.068|2.921
4|-1.87|3.068|2.977
4|-1.87|3.068|3.032
4|-1.87|3.068|3.088
4|-1.87|3.068|3.144
4|-1.87|3.068|3.199
4|-1.87|3.068|3.255
4|-1.87|3.068|3.31
4|-1.87|3.068|3.366
4|-1.87|3.068|3.421
4|-1.87|3.068|3.477
